Probe_Set_ID,BINCODE,NAME
264479_at,29.4.1.56,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VI
264480_at,27.3.69,RNA.regulation of transcription.SET-domain transcriptional regulator family
264481_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
264482_at,34.2,transporter.sugars
264483_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264484_at,20.2.3,stress.abiotic.drought/salt
264485_at,35.2,not assigned.unknown
264486_at,28.1,DNA.synthesis/chromatin structure
264487_at,29.3.4.3,protein.targeting.secretory pathway.vacuole
264488_s_at,35.2,not assigned.unknown
264489_at,33.3,development.squamosa promoter binding like (SPL)
264490_at,29.3.2,protein.targeting.mitochondria
264491_at,28.2,DNA.repair
264492_at,35.1,not assigned.no ontology
264493_at,26.2,misc.UDP glucosyl and glucoronyl transferases
264494_at,35.2,not assigned.unknown
264495_at,30.5,signalling.G-proteins
264496_at,28.1.1.3,DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon
264497_at,34.10,transport.nucleotides
264498_at,31.1,cell.organisation
264499_at,35.1.41,not assigned.no ontology.hydroxyproline rich proteins
264500_at,26.18,misc.invertase/pectin methylesterase inhibitor family protein
264501_at,26.28,misc.GDSL-motif lipase
264502_at,17.7.1.5,hormone metabolism.jasmonate.synthesis-degradation.12-Oxo-PDA-reductase
264503_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264504_at,8.2.11,TCA / org. transformation.other organic acid transformaitons.atp-citrate lyase
264505_at,33.99,development.unspecified
264506_at,20.2.99,stress.abiotic.unspecified
264507_at,27.3.99,RNA.regulation of transcription.unclassified
264508_at,30.11,signalling.light
264509_at,35.2,not assigned.unknown
264510_at,30.11,signalling.light
264511_at,3.1.1.1,minor CHO metabolism.raffinose family.galactinol synthases.known
264512_at,35.2,not assigned.unknown
264513_at,7.1.1,OPP.oxidative PP.G6PD
264514_at,26.11.1,misc.alcohol dehydrogenases
264515_at,35.2,not assigned.unknown
264516_at,35.2,not assigned.unknown
264517_at,27.3.6,"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"
264518_at,35.2,not assigned.unknown
264519_at,35.2,not assigned.unknown
264520_at,34.3,transport.amino acids
264521_at,35.2,not assigned.unknown
264522_at,35.1,not assigned.no ontology
264523_at,11.8,"lipid metabolism.''exotics'' (steroids, squalene etc)"
264526_at,34.21,transport.calcium
264527_at,26.8,"misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"
264528_at,27.3.57,RNA.regulation of transcription.JUMONJI family
264529_at,23.1.1.10,nucleotide metabolism.synthesis.pyrimidine.CTP synthetase
264530_at,35.2,not assigned.unknown
264531_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264532_at,3.1.2.2,minor CHO metabolism.raffinose family.raffinose synthases.putative
264533_s_at,34.21,transport.calcium
264534_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
264535_at,34.99,transport.misc
264536_at,31.4,cell.vesicle transport
264538_at,27.3.32,RNA.regulation of transcription.WRKY domain transcription factor family
264539_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264540_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264541_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264542_at,35.1,not assigned.no ontology
264543_at,35.1,not assigned.no ontology
264544_s_at,35.2,not assigned.unknown
264545_at,1.1.2.2,PS.lightreaction.photosystem I.PSI polypeptide subunits
264546_at,35.1,not assigned.no ontology
264547_at,34.18,transport.unspecified anions
264548_at,35.1,not assigned.no ontology
264549_at,29.4.1.55,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase V
264550_at,35.1,not assigned.no ontology
264551_at,26.4,"misc.beta 1,3 glucan hydrolases"
264552_at,35.2,not assigned.unknown
264553_s_at,26.11.1,misc.alcohol dehydrogenases
264554_at,26.11.1,misc.alcohol dehydrogenases
264555_at,26.18,misc.invertase/pectin methylesterase inhibitor family protein
264556_at,35.2,not assigned.unknown
264557_at,10.8.2,cell wall.pectin*esterases.acetyl esterase
264558_at,29.4,protein.postranslational modification
264559_at,35.2,not assigned.unknown
264560_at,35.1.41,not assigned.no ontology.hydroxyproline rich proteins
264561_at,23.3.1.3,nucleotide metabolism.salvage.phosphoribosyltransferases.upp
264562_at,35.1.9,not assigned.no ontology.BTB/POZ domain-containing protein
264564_at,27.3.7,"RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family"
264565_at,35.1,not assigned.no ontology
264566_at,27.3.35,RNA.regulation of transcription.bZIP transcription factor family
264567_s_at,26.12,misc.peroxidases
264568_at,30.3,signalling.calcium
264569_at,35.2,not assigned.unknown
264570_at,35.1,not assigned.no ontology
264571_at,35.2,not assigned.unknown
264572_at,35.2,not assigned.unknown
264573_at,10.8.1,cell wall.pectin*esterases.PME
264574_at,34.12,transport.metal
264575_at,29.2.1.1.1.2.6,protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L6
264576_at,35.2,not assigned.unknown
264577_at,20.2.2,stress.abiotic.cold
264578_at,35.2,not assigned.unknown
264579_at,35.2,not assigned.unknown
264580_at,35.2,not assigned.unknown
264581_at,35.2,not assigned.unknown
264582_at,27.3.22,"RNA.regulation of transcription.HB,Homeobox transcription factor family"
264583_at,29.7,protein.glycosylation
264584_at,29.5.7,protein.degradation.metalloprotease
264585_at,17.2.2,hormone metabolism.auxin.signal transduction
264586_at,17.6.1.4,hormone metabolism.gibberelin.synthesis-degradation.ent-kaurenoic acid hydroxylase/oxygenase
264587_at,30.1.1,signalling.in sugar and nutrient physiology
264588_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264589_at,11.1.8,lipid metabolism.FA synthesis and FA elongation.acyl coa ligase
264590_at,35.2,not assigned.unknown
264591_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264592_at,26.7,"misc.oxidases - copper, flavone etc."
264593_at,30.5,signalling.G-proteins
264594_at,13.1.5.3.2,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.SAT
264595_at,31.4,cell.vesicle transport
264596_at,35.1,not assigned.no ontology
264597_at,18,Co-factor and vitamine metabolism
264598_at,26.7,"misc.oxidases - copper, flavone etc."
264599_at,31.1,cell.organisation
264600_at,29.5.9,protein.degradation.AAA type
264601_at,20.2.2,stress.abiotic.cold
264602_at,29.4,protein.postranslational modification
264603_at,35.2,not assigned.unknown
264604_at,35.2,not assigned.unknown
264605_at,27.3.40,RNA.regulation of transcription.Aux/IAA family
264606_at,35.1.40,not assigned.no ontology.glycine rich proteins
264607_at,34.15,transport.potassium
264608_at,13.2.4.1,amino acid metabolism.degradation.branched-chain group.shared
264609_at,35.2,not assigned.unknown
264610_at,35.1,not assigned.no ontology
264611_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
264612_at,34.99,transport.misc
264613_at,18,Co-factor and vitamine metabolism
264614_s_at,17.1.1,hormone metabolism.abscisic acid.synthesis-degradation
264615_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264616_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
264617_at,35.1,not assigned.no ontology
264618_at,35.2,not assigned.unknown
264619_at,29.5.4,protein.degradation.aspartate protease
264620_at,17.1.3,hormone metabolism.abscisic acid.induced-regulated-responsive-activated
264621_at,29.4,protein.postranslational modification
264622_at,29.3.4.3,protein.targeting.secretory pathway.vacuole
264623_at,29.4,protein.postranslational modification
264624_at,34.2,transporter.sugars
264625_at,29.4,protein.postranslational modification
264626_at,27.3.37,"RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family"
264628_at,35.2,not assigned.unknown
264629_at,30.3,signalling.calcium
264630_at,28.1,DNA.synthesis/chromatin structure
264631_at,29.5.5,protein.degradation.serine protease
264632_at,29.5.5,protein.degradation.serine protease
264633_at,27.1.1,RNA.processing.splicing
264634_at,26.10,misc.cytochrome P450
264635_at,35.2,not assigned.unknown
264636_at,35.2,not assigned.unknown
264637_at,26.11.1,misc.alcohol dehydrogenases
264638_at,33.99,development.unspecified
264639_at,29.5.11,protein.degradation.ubiquitin
264640_at,10.7,cell wall.modification
264641_at,29.5.5,protein.degradation.serine protease
264642_at,27.3.15,"RNA.regulation of transcription.CCAAT box binding factor family, HAP3"
264643_at,35.1,not assigned.no ontology
264644_at,34.21,transport.calcium
264645_at,4.1.13,glycolysis.cytosolic branch.phosphoglycerate mutase
264646_at,30.3,signalling.calcium
264647_at,20.1.1,stress.biotic.respiratory burst
264648_at,20.2.1,stress.abiotic.heat
264649_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264650_at,27.3.16,"RNA.regulation of transcription.CCAAT box binding factor family, HAP5"
264651_at,28.1.3,DNA.synthesis/chromatin structure.histone
264652_at,34.2,transporter.sugars
264653_at,26.8,"misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"
264654_s_at,34.2,transporter.sugars
264655_at,29.3.4.3,protein.targeting.secretory pathway.vacuole
264656_at,26.3,"misc.gluco-, galacto- and mannosidases"
264657_at,29.5.11.20,protein.degradation.ubiquitin.proteasom
264658_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
264659_at,34.13,transport.peptides and oligopeptides
264660_at,19.2,tetrapyrrole synthesis.glu-tRNA reductase
264661_at,27.3.99,RNA.regulation of transcription.unclassified
264662_at,34.2.1,transporter.sugars.sucrose
264663_at,30.2.11,signalling.receptor kinases.leucine rich repeat XI
264664_at,27.4,RNA.RNA binding
264665_at,27.4,RNA.RNA binding
264666_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264667_s_at,35.2,not assigned.unknown
264668_at,4.1.13,glycolysis.cytosolic branch.phosphoglycerate mutase
264669_at,30.5,signalling.G-proteins
264670_s_at,29.2.4,protein.synthesis.elongation
264671_at,27.3.99,RNA.regulation of transcription.unclassified
264672_at,27.3.99,RNA.regulation of transcription.unclassified
264673_at,13.1.7.1,amino acid metabolism.synthesis.histidine.ATP phosphoribosyl transferase
264674_at,28.1,DNA.synthesis/chromatin structure
264675_at,23.1.2.2,nucleotide metabolism.synthesis.purine.GAR Synthetase
264676_at,26.13,misc.acid and other phosphatases
264677_at,27.4,RNA.RNA binding
264678_at,27.1,RNA.processing
264679_s_at,29.2.1.2.2.21,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L21
264680_at,35.2,not assigned.unknown
264681_s_at,34.99,transport.misc
264682_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
264683_at,28.1,DNA.synthesis/chromatin structure
264685_at,26.3.4,"misc.gluco-, galacto- and mannosidases.endoglucanase"
264686_at,29.4,protein.postranslational modification
264687_at,29.5.3,protein.degradation.cysteine protease
264688_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
264689_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264690_at,35.1.25,not assigned.no ontology.paired amphipathic helix repeat-containing protein
264691_s_at,28.1.1.3,DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon
264692_at,27.3.26,RNA.regulation of transcription.MYB-related transcription factor family
264693_at,33.99,development.unspecified
264694_at,30.2.15,signalling.receptor kinases.thaumatin like
264695_at,35.2,not assigned.unknown
264696_at,35.2,not assigned.unknown
264697_at,31.3,cell.cycle
264698_at,27.4,RNA.RNA binding
264699_at,35.2,not assigned.unknown
264700_at,35.2,not assigned.unknown
264701_at,35.2,not assigned.unknown
264702_at,29.2.1.1.1.2.12,protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L12
264703_at,29.4,protein.postranslational modification
264704_at,26.2,misc.UDP glucosyl and glucoronyl transferases
264705_at,29.1.4,protein.aa activation.leucine-tRNA ligase
264706_at,29.4,protein.postranslational modification
264707_at,29.5.3,protein.degradation.cysteine protease
264708_at,17.5.3,hormone metabolism.ethylene.induced-regulated-responsive-activated
264709_at,27.3.26,RNA.regulation of transcription.MYB-related transcription factor family
264710_at,15,metal handling
264711_at,29.1.30,protein.aa activation.pseudouridylate synthase
264712_at,35.2,not assigned.unknown
264713_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264714_at,30.2.10,signalling.receptor kinases.leucine rich repeat X
264715_at,35.1,not assigned.no ontology
264716_at,29.5.7,protein.degradation.metalloprotease
264717_at,31.1,cell.organisation
264718_at,30.2.99,signalling.receptor kinases.misc
264719_at,29.4,protein.postranslational modification
264720_at,16.1.5,secondary metabolism.isoprenoids.terpenoids
264721_at,35.1,not assigned.no ontology
264722_at,35.2,not assigned.unknown
264723_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264725_at,35.2,not assigned.unknown
264726_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
264727_at,9.6,mitochondrial electron transport / ATP synthesis.cytochrome c
264728_at,35.2,not assigned.unknown
264729_at,15.2,"metal handling.binding, chelation and storage"
264730_at,35.1,not assigned.no ontology
264731_at,27.3.99,RNA.regulation of transcription.unclassified
264732_at,35.2,not assigned.unknown
264733_at,29.5.5,protein.degradation.serine protease
264734_at,34.9,transport.metabolite transporters at the mitochondrial membrane
264735_s_at,35.2,not assigned.unknown
264736_at,34.13,transport.peptides and oligopeptides
264737_at,35.2,not assigned.unknown
264738_at,35.2,not assigned.unknown
264739_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264740_at,35.2,not assigned.unknown
264741_at,29.5.4,protein.degradation.aspartate protease
264742_at,29.5.9,protein.degradation.AAA type
264743_at,30.2.99,signalling.receptor kinases.misc
264744_at,31.1,cell.organisation
264745_at,14.2,S-assimilation.APR
264746_at,27.3.32,RNA.regulation of transcription.WRKY domain transcription factor family
264747_at,35.2,not assigned.unknown
264748_at,28.1,DNA.synthesis/chromatin structure
264749_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264750_at,29.4,protein.postranslational modification
264751_at,15.1,metal handling.acquisition
264752_at,26.7,"misc.oxidases - copper, flavone etc."
264753_at,30.2.24,signalling.receptor kinases.S-locus glycoprotein like
264754_at,30.2.24,signalling.receptor kinases.S-locus glycoprotein like
264755_at,30.2.24,signalling.receptor kinases.S-locus glycoprotein like
264756_at,29.4,protein.postranslational modification
264757_at,29.4,protein.postranslational modification
264758_at,33.99,development.unspecified
264759_at,30.2.24,signalling.receptor kinases.S-locus glycoprotein like
264760_at,31.4,cell.vesicle transport
264761_at,35.1,not assigned.no ontology
264762_at,30.2.24,signalling.receptor kinases.S-locus glycoprotein like
264763_at,35.2,not assigned.unknown
264764_at,30.2.24,signalling.receptor kinases.S-locus glycoprotein like
264765_at,30.2.24,signalling.receptor kinases.S-locus glycoprotein like
264766_at,29.4,protein.postranslational modification
264767_at,30.2.24,signalling.receptor kinases.S-locus glycoprotein like
264768_at,35.1,not assigned.no ontology
264769_at,35.1.3,not assigned.no ontology.armadillo/beta-catenin repeat family protein
264770_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264771_at,18.2.2,Co-factor and vitamine metabolism.thiamine.hydroxymethylpyrimidine kinase
264772_at,35.1,not assigned.no ontology
264773_at,20.1,stress.biotic
264774_at,35.2,not assigned.unknown
264775_at,10.6.1,"cell wall.degradation.cellulases and beta -1,4-glucanases"
264776_at,35.1,not assigned.no ontology
264777_at,13.2.5.2,amino acid metabolism.degradation.serine-glycine-cysteine group.glycine
264778_at,33.99,development.unspecified
264779_at,21.1,redox.thioredoxin
264780_at,30.6,signalling.MAP kinases
264781_at,27.2,RNA.transcription
264782_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
